Customer_ID,Age,Income,Gender,Product,Spend,Pref_TV,Pref_Appliance,Location,Recency,Frequency,Monetary,Pref_Score,Cluster,Segment
CUST_00004,23,19322.0,F,TV,1302.2795260048763,2.0404504955036096,6.655805460259056,Urban,264,11,10247.76113606117,4.348127977881333,2,Loyal Appliance Buyers
CUST_00094,20,17088.0,M,Laptop,1495.3733119876078,4.497678510463925,4.554506674193159,Rural,287,8,7268.597454045041,4.526092592328542,2,Loyal Appliance Buyers
CUST_00023,24,25622.0,F,Refrigerator,668.9445767528798,1.3349953411239626,3.2862791601908734,Urban,270,13,8817.243906566982,2.310637250657418,2,Loyal Appliance Buyers
CUST_00015,68,14873.0,F,Refrigerator,211.16877568580216,9.258406266357104,9.839216659925354,Urban,139,10,6638.82240420978,9.548811463141227,3,Occasional Young Shoppers
CUST_00043,25,34570.0,M,TV,94.10302717155356,7.058002133120758,9.847179982687226,Urban,236,5,3983.674137218468,8.452591057903993,2,Loyal Appliance Buyers
CUST_00029,59,20549.0,F,Laptop,1103.971513902669,9.91673928453897,9.324792534115312,Urban,71,8,7937.44458508901,9.62076590932714,3,Occasional Young Shoppers
CUST_00036,69,18359.0,F,Laptop,1317.3198233976375,8.945408464106443,8.071022348900373,Urban,154,12,9879.05665470353,8.508215406503407,1,Tech-Savvy Urbanites
CUST_00013,32,32094.0,M,TV,370.0332496194071,5.256915343283374,3.932015893710564,Urban,189,10,7320.859267638802,4.594465618496969,2,Loyal Appliance Buyers
CUST_00032,64,18774.0,M,Laptop,279.74965392536365,5.6771652803533925,8.353004351478676,Urban,267,12,9806.71357568097,7.015084815916034,2,Loyal Appliance Buyers
CUST_00071,46,35387.0,M,TV,140.1973827122519,2.7151844186547445,4.679137155440554,Rural,320,6,3921.727131276477,3.697160787047649,2,Loyal Appliance Buyers
CUST_00059,50,35947.0,F,Smartphone,1242.9192364899493,5.158354085556001,3.940957883395407,Urban,106,10,10337.748152179323,4.549655984475704,3,Occasional Young Shoppers
CUST_00086,69,11300.0,F,Refrigerator,501.5038128442473,9.127250861435304,7.703788226196516,Urban,231,15,9954.9476978007,8.415519543815911,1,Tech-Savvy Urbanites
CUST_00028,47,38355.0,F,Smartphone,632.460494501676,1.45768081272239,1.716885348583806,Suburban,41,10,8988.348036054289,1.5872830806530982,3,Occasional Young Shoppers
CUST_00066,56,10604.0,F,Washing Machine,778.9877778339379,8.772011226984787,1.4370645096609551,Suburban,189,8,4178.652607733093,5.104537868322871,3,Occasional Young Shoppers
CUST_00042,44,39569.0,M,Washing Machine,1267.2071896038483,4.068530214783488,5.031583274630671,Urban,138,9,6905.829592272245,4.55005674470708,3,Occasional Young Shoppers
CUST_00045,53,60729.0,M,Washing Machine,993.7081712641532,9.09561488586679,5.010749207399457,Rural,102,9,6125.618519620869,7.053182046633124,0,Budget Rural Families
CUST_00062,46,34112.0,F,TV,941.8437132938265,9.467919157073364,9.060797377574517,Urban,170,19,14057.248394588696,9.26435826732394,1,Tech-Savvy Urbanites
CUST_00057,55,7491.0,F,Laptop,304.7245449360705,7.037783983017153,2.135377866590351,Rural,350,9,7049.465956033852,4.586580924803752,2,Loyal Appliance Buyers
CUST_00006,50,37488.0,F,Smartphone,794.1253429792531,6.979814079334101,2.109555347071715,Urban,272,8,6163.877307059629,4.5446847132029085,2,Loyal Appliance Buyers
CUST_00028,54,67715.0,M,Smartphone,1087.30247490905,5.07478903937866,2.3270734042741106,Urban,220,10,8988.348036054289,3.7009312218263855,0,Budget Rural Families
CUST_00028,44,18930.0,M,Smartphone,1461.228280394213,8.519862020893367,1.2676263516514237,Rural,212,10,8988.348036054289,4.893744186272395,2,Loyal Appliance Buyers
CUST_00044,50,21648.0,F,Smartphone,342.03914835936075,9.654514825899549,1.6455856403341755,Suburban,340,10,5725.413738429699,5.650050233116862,2,Loyal Appliance Buyers
CUST_00084,21,12158.0,F,Washing Machine,63.83786194747864,7.975736203052073,6.938828801461352,Urban,55,8,6456.7956737933055,7.457282502256712,3,Occasional Young Shoppers
CUST_00030,39,25746.0,F,Smartphone,159.18707871778113,6.597430603810383,4.884258962057583,Urban,341,10,7332.331023326739,5.740844782933984,2,Loyal Appliance Buyers
CUST_00062,19,41547.0,F,Laptop,594.9860745138699,6.461136062392031,7.872427603792122,Urban,101,19,14057.248394588696,7.1667818330920765,1,Tech-Savvy Urbanites
CUST_00075,27,31222.0,M,Washing Machine,1239.789739231681,8.64522911425296,9.933379467234944,Suburban,191,12,12090.48192336529,9.289304290743951,1,Tech-Savvy Urbanites
CUST_00092,22,105978.0,F,Smartphone,60.35601856395532,5.870833891941685,6.931312129891012,Urban,309,19,13360.576309322469,6.401073010916349,0,Budget Rural Families
CUST_00089,27,22393.0,F,TV,712.2593596844684,8.234738976239404,1.4541001355811136,Urban,199,14,9197.131941987962,4.8444195559102585,1,Tech-Savvy Urbanites
CUST_00062,50,9746.0,F,Refrigerator,527.3843922450221,5.579967296568212,1.9410657827890736,Urban,232,19,14057.248394588696,3.760516539678642,1,Tech-Savvy Urbanites
CUST_00097,55,23992.0,F,Refrigerator,126.09847964460498,1.5619984747653173,8.92903676333237,Suburban,226,9,5162.539332371453,5.245517619048844,2,Loyal Appliance Buyers
CUST_00001,30,6580.0,M,Refrigerator,702.8426156752951,4.455523080137397,5.747463501024354,Rural,138,16,12623.084661018294,5.101493290580875,1,Tech-Savvy Urbanites
CUST_00027,48,16873.0,M,Washing Machine,419.3856256382423,4.999968619043488,8.42353443456166,Suburban,343,11,9954.21253292905,6.711751526802575,2,Loyal Appliance Buyers
CUST_00062,64,49622.0,F,Smartphone,560.2330098031593,2.274555204879555,8.709511026024334,Urban,304,19,14057.248394588696,5.492033115451944,1,Tech-Savvy Urbanites
CUST_00077,53,25915.0,M,Washing Machine,1073.1421919372249,1.9224669627029152,9.349070873495672,Rural,148,7,4620.020254946105,5.635768918099294,3,Occasional Young Shoppers
CUST_00003,62,24094.0,F,Laptop,806.2489266709023,5.819184546912587,9.548462849377293,Suburban,114,12,9907.892805725707,7.6838236981449395,3,Occasional Young Shoppers
CUST_00070,41,54742.0,M,TV,230.73877203957932,1.7662927290047392,5.993432168529756,Rural,62,7,3487.4862412999696,3.879862448767248,0,Budget Rural Families
CUST_00072,69,19239.0,F,TV,1444.0510836142766,3.726506511010756,4.069181550304305,Urban,103,8,5635.939046207425,3.89784403065753,3,Occasional Young Shoppers
CUST_00027,32,41395.0,F,Refrigerator,972.0706102791206,7.701372783667684,9.656783869131988,Urban,338,11,9954.21253292905,8.679078326399836,0,Budget Rural Families
CUST_00009,46,23498.0,F,Refrigerator,1160.5092172106708,9.679889616111828,5.926657654011027,Suburban,358,10,7430.061608242025,7.803273635061427,2,Loyal Appliance Buyers
CUST_00062,25,26636.0,M,Refrigerator,164.8590675121377,7.460835224967357,1.5782745065914994,Urban,155,19,14057.248394588696,4.519554865779428,1,Tech-Savvy Urbanites
CUST_00037,22,11984.0,F,Smartphone,118.2346502170274,9.933629936075832,6.784988950538785,Suburban,272,7,6213.199865008311,8.359309443307309,2,Loyal Appliance Buyers
CUST_00097,46,17309.0,M,Laptop,78.1996730337177,7.285041741514624,6.289162753555097,Rural,5,9,5162.539332371453,6.78710224753486,3,Occasional Young Shoppers
CUST_00051,64,10952.0,M,Laptop,323.7513402714944,3.644150235888948,9.062135856052354,Rural,146,13,12167.811323959124,6.353143045970651,1,Tech-Savvy Urbanites
CUST_00044,21,21002.0,F,Laptop,650.8921766918179,7.048472864548257,6.878684702420312,Rural,183,10,5725.413738429699,6.963578783484285,3,Occasional Young Shoppers
CUST_00024,29,26774.0,F,Laptop,1406.9478934340932,7.319410886772134,4.141471820153963,Suburban,27,14,7195.977537740669,5.730441353463048,3,Occasional Young Shoppers
CUST_00079,62,12645.0,F,Refrigerator,712.7365059353756,4.345542861548145,9.696031531352384,Urban,37,6,4711.425127221839,7.020787196450264,3,Occasional Young Shoppers
CUST_00059,19,61365.0,M,TV,470.86990279016766,1.1594246554845011,8.214575373838302,Urban,118,10,10337.748152179323,4.687000014661402,0,Budget Rural Families
CUST_00032,44,25312.0,M,Refrigerator,864.8061176035119,7.3287980629793825,6.673758565432189,Urban,292,12,9806.71357568097,7.001278314205786,2,Loyal Appliance Buyers
CUST_00096,48,22672.0,M,Laptop,212.3051382954444,1.1953008574798747,3.636326830628106,Suburban,243,13,9838.660072685394,2.4158138440539902,2,Loyal Appliance Buyers
CUST_00088,68,32365.0,M,Refrigerator,933.7835419572256,6.68069270254064,4.36186266682866,Urban,67,9,6527.294542363398,5.52127768468465,3,Occasional Young Shoppers
CUST_00052,68,14553.0,M,Laptop,874.2263337792298,2.472548398682996,7.02972931686991,Urban,213,12,8213.792539366705,4.7511388577764535,2,Loyal Appliance Buyers
CUST_00062,53,23903.0,F,Washing Machine,1198.389898438279,6.090431749732391,1.6478273661698954,Suburban,217,19,14057.248394588696,3.869129557951143,1,Tech-Savvy Urbanites
CUST_00058,53,15391.0,M,TV,1480.697036844685,5.5352172284254,3.310125324852371,Suburban,176,15,11362.839601721138,4.422671276638885,1,Tech-Savvy Urbanites
CUST_00052,43,48018.0,F,Washing Machine,413.76653398836027,1.1216227807556431,7.425108400569382,Rural,298,12,8213.792539366705,4.273365590662513,0,Budget Rural Families
CUST_00012,60,12974.0,F,Smartphone,789.0018536654529,4.2657923529559305,5.320166588601588,Suburban,163,13,11480.789670766568,4.792979470778759,1,Tech-Savvy Urbanites
CUST_00039,44,22733.0,F,Refrigerator,1367.8548391625552,6.409820506566724,4.621542083329871,Suburban,57,12,9828.238321078286,5.515681294948298,3,Occasional Young Shoppers
CUST_00002,22,25969.0,F,Smartphone,1188.52533241312,8.637458967089017,2.3631186016037304,Suburban,268,13,8843.665128866594,5.500288784346374,2,Loyal Appliance Buyers
CUST_00003,37,26834.0,F,Refrigerator,756.739139496171,8.997779024528654,4.976641310299593,Rural,307,12,9907.892805725707,6.987210167414124,2,Loyal Appliance Buyers
CUST_00056,28,16471.0,M,Washing Machine,1420.788891941428,5.354649730299009,7.936227736842105,Suburban,57,9,6851.395195865879,6.645438733570558,3,Occasional Young Shoppers
CUST_00081,27,14076.0,M,Laptop,132.9932055993736,7.555802385694943,3.376115614647037,Rural,287,7,6033.487578390583,5.46595900017099,2,Loyal Appliance Buyers
CUST_00059,57,16591.0,M,Laptop,1399.9479985832468,3.848091188801119,1.0485868796530968,Rural,104,10,10337.748152179323,2.448339034227108,3,Occasional Young Shoppers
CUST_00002,55,28686.0,F,Refrigerator,123.2357189550695,4.079677651827917,7.016544110358845,Rural,227,13,8843.665128866594,5.548110881093381,2,Loyal Appliance Buyers
CUST_00002,23,20498.0,F,Laptop,843.5918789662923,2.750171672640824,9.753639439892972,Urban,246,13,8843.665128866594,6.251905556266898,2,Loyal Appliance Buyers
CUST_00092,25,32797.0,M,Washing Machine,1341.1393746015744,6.057532989939154,6.461439072297246,Urban,187,19,13360.576309322469,6.2594860311182,1,Tech-Savvy Urbanites
CUST_00054,40,27959.0,F,Laptop,430.9453681638891,3.831077358346287,2.079296730344171,Urban,82,12,10473.880124611136,2.9551870443452293,3,Occasional Young Shoppers
CUST_00087,64,7055.0,F,Washing Machine,734.7603234704799,1.7593380679465451,3.8865978311020575,Urban,185,10,5095.541043607631,2.822967949524301,2,Loyal Appliance Buyers
CUST_00096,43,24928.0,M,Smartphone,520.2768747486016,7.165054779968608,8.80877453248201,Urban,251,13,9838.660072685394,7.986914656225309,1,Tech-Savvy Urbanites
CUST_00097,63,67862.0,F,Washing Machine,1430.6086797607095,7.369778868448583,3.0931126683114574,Urban,354,9,5162.539332371453,5.23144576838002,0,Budget Rural Families
CUST_00001,60,42729.0,M,TV,1244.2861123919818,4.239931769011521,6.469263131478472,Urban,237,16,12623.084661018294,5.354597450244997,1,Tech-Savvy Urbanites
CUST_00019,29,27201.0,M,TV,1078.0521914232504,1.6905105951042052,4.62404087428598,Suburban,359,14,10286.49573967696,3.1572757346950926,2,Loyal Appliance Buyers
CUST_00002,43,12969.0,F,TV,902.0591305919075,4.836679456630833,2.870593492776841,Suburban,183,13,8843.665128866594,3.853636474703837,3,Occasional Young Shoppers
CUST_00053,30,27967.0,M,Refrigerator,1239.858094520015,4.981019122451939,8.320662042082116,Urban,283,11,5174.277504427387,6.650840582267028,2,Loyal Appliance Buyers
CUST_00044,57,31884.0,F,Refrigerator,618.7872102091433,7.018037964081037,7.685481488191212,Suburban,209,10,5725.413738429699,7.351759726136125,2,Loyal Appliance Buyers
CUST_00090,35,19402.0,M,Refrigerator,698.9501899037897,3.838747521328152,6.954319593633389,Suburban,303,20,16510.95629505361,5.39653355748077,1,Tech-Savvy Urbanites
CUST_00032,42,25806.0,M,Washing Machine,1108.502495567249,7.143393518031749,3.127029312418761,Suburban,295,12,9806.71357568097,5.135211415225255,2,Loyal Appliance Buyers
CUST_00070,50,46856.0,F,Refrigerator,568.7444067758856,8.843396875816495,1.8807130244480503,Rural,96,7,3487.4862412999696,5.362054950132273,0,Budget Rural Families
CUST_00032,64,14348.0,M,Smartphone,142.65636597014205,3.1373743812597983,6.185433968433696,Urban,207,12,9806.71357568097,4.661404174846747,2,Loyal Appliance Buyers
CUST_00068,57,12976.0,M,TV,157.78518288480362,9.810276005079098,5.9831005018549,Urban,136,5,2761.800906898181,7.896688253466999,3,Occasional Young Shoppers
CUST_00055,60,31143.0,M,Washing Machine,217.2760618932706,4.477313234231263,2.695465084013857,Urban,183,7,6728.692235367514,3.58638915912256,2,Loyal Appliance Buyers
CUST_00075,29,27688.0,F,TV,1311.037918848311,3.405328166323556,1.5062202488365524,Urban,75,12,12090.48192336529,2.455774207580054,1,Tech-Savvy Urbanites
CUST_00056,61,36843.0,M,Refrigerator,734.7283173464963,4.793600642592615,1.7263760877458738,Suburban,286,9,6851.395195865879,3.2599883651692445,2,Loyal Appliance Buyers
CUST_00017,53,29287.0,M,Washing Machine,1083.679435549868,1.8495772831347328,9.934938878614604,Urban,141,15,9746.22735145792,5.892258080874669,1,Tech-Savvy Urbanites
CUST_00038,65,16583.0,M,Laptop,619.7185366270952,2.131353158609041,8.052255052685954,Urban,236,10,7444.057121305412,5.091804105647498,2,Loyal Appliance Buyers
CUST_00024,21,27340.0,M,Smartphone,425.13087375267,4.729906422714983,9.297887283686553,Urban,24,14,7195.977537740669,7.013896853200768,3,Occasional Young Shoppers
CUST_00069,22,12443.0,F,Refrigerator,553.4286429652072,7.862000697451901,2.75549250012727,Urban,289,12,7486.280869725906,5.308746598789585,2,Loyal Appliance Buyers
CUST_00098,54,19435.0,F,Refrigerator,1201.564400709916,9.10281015617042,9.645116826910916,Suburban,66,7,5591.95406598089,9.373963491540668,3,Occasional Young Shoppers
CUST_00070,25,28322.0,M,Smartphone,956.5633812955854,6.983361916446438,2.2838891632584586,Suburban,249,7,3487.4862412999696,4.633625539852448,2,Loyal Appliance Buyers
CUST_00086,59,18393.0,F,Smartphone,1409.577680938958,1.9469759971435276,5.58173645709824,Urban,117,15,9954.9476978007,3.7643562271208832,1,Tech-Savvy Urbanites
CUST_00011,66,75662.0,M,Laptop,1035.5719289364092,7.048177859624816,8.467261159753576,Urban,72,4,2947.6285840249966,7.7577195096891955,0,Budget Rural Families
CUST_00016,45,8552.0,F,Refrigerator,876.7633660443062,6.718851286326747,4.148230190604215,Urban,281,13,11700.5686325611,5.4335407384654815,1,Tech-Savvy Urbanites
CUST_00097,48,16752.0,F,Refrigerator,934.78421302946,8.251875264639981,4.823456798592105,Urban,359,9,5162.539332371453,6.537666031616043,2,Loyal Appliance Buyers
CUST_00073,26,13782.0,M,TV,1416.4385872292012,8.427237999869629,2.153665992691881,Rural,9,7,6566.016297160648,5.290451996280755,3,Occasional Young Shoppers
CUST_00059,68,15519.0,F,Washing Machine,1192.8913483067238,8.81382768201081,2.106296919990754,Urban,210,10,10337.748152179323,5.460062301000782,2,Loyal Appliance Buyers
CUST_00070,46,15971.0,F,Washing Machine,84.85979418133483,4.727183631211885,6.5761140230079365,Suburban,322,7,3487.4862412999696,5.651648827109911,2,Loyal Appliance Buyers
CUST_00080,31,11348.0,M,TV,824.502559396761,7.280779558169298,7.079791317580511,Rural,151,8,5114.465969836492,7.180285437874904,3,Occasional Young Shoppers
CUST_00093,57,32092.0,M,Washing Machine,1048.090696742519,3.4142532303007966,7.995992626739739,Urban,4,11,6577.625376130714,5.705122928520268,3,Occasional Young Shoppers
CUST_00003,58,16755.0,M,Smartphone,1135.6127937367748,9.994026519851538,6.010138474135782,Urban,194,12,9907.892805725707,8.00208249699366,1,Tech-Savvy Urbanites
CUST_00020,39,23904.0,F,Washing Machine,359.0560730052082,2.57800817239174,6.811833630351753,Rural,282,7,5295.566073574079,4.694920901371747,2,Loyal Appliance Buyers
CUST_00059,28,17722.0,F,Washing Machine,1307.4071639544609,1.0910298849475222,1.1216554452974803,Rural,112,10,10337.748152179323,1.1063426651225012,3,Occasional Young Shoppers
CUST_00036,40,15593.0,F,TV,1435.9725634039874,2.339278430663584,2.4595365442346924,Urban,270,12,9879.05665470353,2.399407487449138,2,Loyal Appliance Buyers
CUST_00019,18,50825.0,F,Laptop,393.2371934750612,7.98285060589714,9.864232894152142,Suburban,162,14,10286.49573967696,8.923541750024642,0,Budget Rural Families
CUST_00090,63,34943.0,F,Washing Machine,1329.7924134000064,5.021053088573903,1.6839415568424865,Rural,104,20,16510.95629505361,3.352497322708195,1,Tech-Savvy Urbanites
CUST_00067,54,8655.0,F,Washing Machine,190.6192056483383,5.027502230293854,7.109094000342204,Urban,180,10,5413.249912772712,6.068298115318029,3,Occasional Young Shoppers
CUST_00019,38,8209.0,F,Laptop,130.77491236710551,9.595206276505015,2.584743697285446,Rural,43,14,10286.49573967696,6.089974986895232,3,Occasional Young Shoppers
CUST_00020,43,37097.0,M,TV,237.3745101489866,9.276714172252667,7.450467271908777,Urban,281,7,5295.566073574079,8.363590722080723,2,Loyal Appliance Buyers
CUST_00096,63,16985.0,F,Laptop,133.7245652272022,3.800752640236083,7.353913626657941,Suburban,174,13,9838.660072685394,5.577333133447012,1,Tech-Savvy Urbanites
CUST_00071,53,9657.0,F,TV,1275.267743875875,2.8815231590277954,3.107791538092812,Rural,161,6,3921.727131276477,2.9946573485603034,3,Occasional Young Shoppers
CUST_00052,40,37156.0,M,Smartphone,135.6227094644943,8.636339889403658,3.4267095929728377,Rural,350,12,8213.792539366705,6.031524741188248,2,Loyal Appliance Buyers
CUST_00033,18,23970.0,F,TV,443.9130774773005,9.15417163939927,6.892936422418795,Urban,339,18,12919.118584252372,8.023554030909033,1,Tech-Savvy Urbanites
CUST_00040,68,24979.0,M,Smartphone,200.44669812699172,5.874372305186382,4.510774349021923,Urban,139,5,4106.289404490597,5.192573327104153,3,Occasional Young Shoppers
CUST_00039,57,33017.0,M,Smartphone,478.3619526549592,6.664813400053904,2.7509317272992018,Suburban,131,12,9828.238321078286,4.707872563676553,3,Occasional Young Shoppers
CUST_00082,32,11442.0,F,TV,181.3112280213347,3.3122285622306404,7.585116389087336,Suburban,86,7,3425.6019685937617,5.448672475658988,3,Occasional Young Shoppers
CUST_00001,38,9742.0,M,Refrigerator,1018.6047135773704,8.207224191806722,2.387327719027008,Suburban,175,16,12623.084661018294,5.297275955416865,1,Tech-Savvy Urbanites
CUST_00011,64,48556.0,M,TV,243.323883696734,6.689101856041208,8.70079297730452,Rural,182,4,2947.6285840249966,7.694947416672864,0,Budget Rural Families
CUST_00092,26,10737.0,M,Washing Machine,1285.176592466387,5.5316216016819695,5.632025716466448,Rural,128,19,13360.576309322469,5.5818236590742085,1,Tech-Savvy Urbanites
CUST_00057,26,11955.0,F,Washing Machine,1234.9270235536294,1.5409770047055624,1.9513054349137064,Urban,245,9,7049.465956033852,1.7461412198096342,2,Loyal Appliance Buyers
CUST_00089,27,13211.0,M,Refrigerator,69.80944393238366,9.243414662600385,7.24665100177886,Urban,88,14,9197.131941987962,8.245032832189622,3,Occasional Young Shoppers
CUST_00050,69,62316.0,F,Smartphone,1348.8032154969162,6.539062783459654,5.6724673561708645,Urban,65,9,7057.996330537044,6.105765069815259,0,Budget Rural Families
CUST_00023,43,28189.0,M,Refrigerator,91.96925927788224,2.734219852236712,3.682518146153286,Suburban,157,13,8817.243906566982,3.208368999194999,3,Occasional Young Shoppers
CUST_00031,58,35693.0,F,Washing Machine,397.4863881884571,6.457475052847475,4.802854422014693,Suburban,148,3,2005.4592238432167,5.630164737431084,3,Occasional Young Shoppers
CUST_00094,52,24296.0,F,Refrigerator,96.96424977519284,7.097170188159761,3.685039692287489,Suburban,339,8,7268.597454045041,5.391104940223625,2,Loyal Appliance Buyers
CUST_00042,69,16302.0,M,TV,536.9730562070082,5.73193303014903,3.3672325216850565,Urban,115,9,6905.829592272245,4.549582775917044,3,Occasional Young Shoppers
CUST_00099,42,30201.0,M,Refrigerator,795.1064622842439,7.462915641604202,2.47247578759341,Urban,213,18,16754.357742126318,4.967695714598806,1,Tech-Savvy Urbanites
CUST_00007,43,10114.0,M,Smartphone,1205.1350600719502,6.233085531357618,4.264904198237283,Urban,293,8,6316.597897384516,5.248994864797451,2,Loyal Appliance Buyers
CUST_00016,28,12738.0,F,TV,540.0732481812624,9.529926238289336,3.2588848568446367,Suburban,252,13,11700.5686325611,6.394405547566985,1,Tech-Savvy Urbanites
CUST_00090,55,31777.0,M,Laptop,1072.9605357760192,1.4832737073937614,7.150910383485254,Urban,142,20,16510.95629505361,4.317092045439508,1,Tech-Savvy Urbanites
CUST_00060,19,11174.0,M,Washing Machine,321.8814628225215,1.9562113762260445,7.154890670469757,Urban,249,11,8569.35683925131,4.555551023347901,2,Loyal Appliance Buyers
CUST_00002,24,20039.0,M,Washing Machine,1138.3677622789833,2.5630447325890584,5.516562183000746,Urban,301,13,8843.665128866594,4.039803457794902,2,Loyal Appliance Buyers
CUST_00001,35,20501.0,M,Refrigerator,392.1950785683944,7.21153963543899,8.001500747232889,Suburban,24,16,12623.084661018294,7.606520191335939,1,Tech-Savvy Urbanites
CUST_00048,44,16910.0,M,TV,258.1398961184635,6.810362854748278,8.572057471054434,Urban,276,11,9587.47816524108,7.691210162901356,2,Loyal Appliance Buyers
CUST_00012,51,8304.0,F,Laptop,318.84283304237874,9.028529741887246,6.217898116908458,Rural,69,13,11480.789670766568,7.623213929397852,1,Tech-Savvy Urbanites
CUST_00069,44,16083.0,F,TV,313.9915368786903,7.595897075955086,6.570416464870903,Suburban,112,12,7486.280869725906,7.0831567704129945,3,Occasional Young Shoppers
CUST_00037,34,14582.0,M,Washing Machine,793.6511750966372,5.57519938808133,3.5459731880772867,Suburban,362,7,6213.199865008311,4.560586288079309,2,Loyal Appliance Buyers
CUST_00032,60,23878.0,F,TV,1274.9564927228118,9.926486132172672,9.05382280634968,Suburban,111,12,9806.71357568097,9.490154469261176,3,Occasional Young Shoppers
CUST_00009,61,23278.0,M,Laptop,165.42736163913315,3.3949716055236925,1.2178543998027684,Urban,363,10,7430.061608242025,2.3064130026632306,2,Loyal Appliance Buyers
CUST_00099,68,26608.0,F,Refrigerator,1075.0866618154628,8.498724938069085,4.137422224985611,Urban,302,18,16754.357742126318,6.318073581527348,1,Tech-Savvy Urbanites
CUST_00019,41,15709.0,F,Smartphone,998.8023664966436,4.8411133497452745,7.496203793948704,Rural,90,14,10286.49573967696,6.16865857184699,1,Tech-Savvy Urbanites
CUST_00048,42,28606.0,F,TV,1315.1539301525754,6.838616249881608,1.7208055870404513,Suburban,17,11,9587.47816524108,4.27971091846103,3,Occasional Young Shoppers
CUST_00080,24,10117.0,F,Smartphone,404.01396273501547,7.545416234071906,2.648525746854633,Rural,148,8,5114.465969836492,5.096970990463269,3,Occasional Young Shoppers
CUST_00003,69,8858.0,M,Washing Machine,702.6592950932929,6.703786784713027,6.3035715507656604,Suburban,226,12,9907.892805725707,6.503679167739344,2,Loyal Appliance Buyers
CUST_00020,23,6851.0,F,Refrigerator,1392.4496929431002,2.2645657279773395,6.039943043172022,Urban,213,7,5295.566073574079,4.152254385574681,2,Loyal Appliance Buyers
CUST_00024,41,17160.0,F,Refrigerator,1006.99050269621,4.986559096731394,7.650354665178595,Urban,359,14,7195.977537740669,6.318456880954995,2,Loyal Appliance Buyers
CUST_00054,50,15114.0,M,TV,613.7141986493156,6.052945401398119,8.313513751793547,Suburban,150,12,10473.880124611136,7.183229576595833,1,Tech-Savvy Urbanites
CUST_00033,66,32685.0,F,Refrigerator,240.5479551401393,8.64139383260737,2.157216206605022,Urban,191,18,12919.118584252372,5.399305019606196,1,Tech-Savvy Urbanites
CUST_00024,46,15925.0,M,TV,430.603261455857,4.992811739187151,1.1654289079771785,Urban,39,14,7195.977537740669,3.0791203235821647,3,Occasional Young Shoppers
CUST_00075,60,25253.0,F,TV,892.7624423596058,9.268725743238264,7.206746676930155,Rural,241,12,12090.48192336529,8.23773621008421,1,Tech-Savvy Urbanites
CUST_00072,39,33079.0,M,Smartphone,1091.343523962745,4.963368007226896,3.712526161897233,Urban,137,8,5635.939046207425,4.337947084562064,3,Occasional Young Shoppers
CUST_00036,43,15628.0,M,Refrigerator,230.4117359352456,5.939018733367105,6.633855225261582,Urban,344,12,9879.05665470353,6.286436979314344,2,Loyal Appliance Buyers
CUST_00038,45,25566.0,F,TV,919.4160270638783,8.166571146485209,2.3549012925600223,Rural,179,10,7444.057121305412,5.260736219522616,3,Occasional Young Shoppers
CUST_00084,67,36351.0,F,Smartphone,848.0093543161889,6.247609159799293,5.221360419993666,Rural,199,8,6456.7956737933055,5.734484789896479,2,Loyal Appliance Buyers
CUST_00099,38,11860.0,M,Laptop,795.2353977015266,9.641962651445422,5.539822714570932,Urban,202,18,16754.357742126318,7.590892683008176,1,Tech-Savvy Urbanites
CUST_00089,66,22302.0,M,Smartphone,1050.6785206389116,6.943022474627148,6.265700347358945,Rural,60,14,9197.131941987962,6.604361410993047,3,Occasional Young Shoppers
CUST_00099,24,15662.0,F,Smartphone,1264.3019128710196,5.70438508660841,5.618530146975079,Rural,191,18,16754.357742126318,5.661457616791744,1,Tech-Savvy Urbanites
CUST_00025,34,12244.0,M,TV,518.3350406064592,1.2123277100271628,5.461216932058425,Urban,4,10,9682.23449466196,3.336772321042794,3,Occasional Young Shoppers
CUST_00093,37,10217.0,M,Washing Machine,1339.0676756608912,4.723596078222968,3.9946073858547,Urban,236,11,6577.625376130714,4.359101732038834,2,Loyal Appliance Buyers
CUST_00018,58,12145.0,F,Washing Machine,282.9187382968985,3.693235773341444,1.640622126862776,Urban,180,9,7302.390169064979,2.66692895010211,2,Loyal Appliance Buyers
CUST_00082,66,22698.0,F,Washing Machine,300.88461113918834,7.732951010987403,1.805681771171581,Suburban,310,7,3425.6019685937617,4.769316391079492,2,Loyal Appliance Buyers
CUST_00066,37,9844.0,M,Smartphone,436.8194922546897,2.874499076381912,4.904004469664383,Urban,36,8,4178.652607733093,3.889251773023148,3,Occasional Young Shoppers
CUST_00054,39,16725.0,F,TV,223.31976084326283,2.8469807856466463,4.2021381503889375,Rural,55,12,10473.880124611136,3.524559468017792,3,Occasional Young Shoppers
CUST_00035,45,33077.0,F,Refrigerator,383.96287579017246,2.7056713891363917,5.64521324207048,Suburban,236,10,6232.160414551573,4.175442315603435,2,Loyal Appliance Buyers
CUST_00080,57,27571.0,F,Smartphone,204.29705620912463,2.1305405184061232,3.7435435233064025,Suburban,357,8,5114.465969836492,2.937042020856263,2,Loyal Appliance Buyers
CUST_00061,66,16895.0,M,Smartphone,1241.541004628816,3.799063033037987,7.191190823097919,Rural,348,12,9467.908066239,5.495126928067953,2,Loyal Appliance Buyers
CUST_00041,24,51269.0,M,TV,251.50503823560567,8.973299029990827,8.775593398085595,Rural,196,4,1655.8364138525983,8.874446214038212,0,Budget Rural Families
